"";"button_action";"variant";"orig.id"
"58912";"no_click";"Variant 2";"58912"
"51885";"no_click";"Variant 2";"51885"
"26260";"no_click";"Variant 1";"26260"
"55043";"no_click";"Variant 2";"55043"
"51389";"no_click";"Variant 2";"51389"
"34652";"click";"Variant 1";"34652"
"5915";"no_click";"Variant 1";"5915"
"17838";"no_click";"Variant 1";"17838"
"84141";"no_click";"Variant 2";"84141"
"78981";"no_click";"Variant 2";"78981"
"83702";"no_click";"Variant 2";"83702"
"41840";"no_click";"Variant 1";"41840"
"13865";"no_click";"Variant 1";"13865"
"21133";"no_click";"Variant 1";"21133"
"29454";"no_click";"Variant 1";"29454"
"43995";"no_click";"Variant 2";"43995"
"2503";"no_click";"Variant 1";"2503"
"66229";"no_click";"Variant 2";"66229"
"7066";"click";"Variant 1";"7066"
"15769";"no_click";"Variant 1";"15769"
"81150";"no_click";"Variant 2";"81150"
"57586";"no_click";"Variant 2";"57586"
"38062";"no_click";"Variant 1";"38062"
"75478";"no_click";"Variant 2";"75478"
"46728";"no_click";"Variant 2";"46728"
"12733";"no_click";"Variant 1";"12733"
"29525";"no_click";"Variant 1";"29525"
"23964";"no_click";"Variant 1";"23964"
"23295";"no_click";"Variant 1";"23295"
"48958";"no_click";"Variant 2";"48958"
"45673";"no_click";"Variant 2";"45673"
"6257";"no_click";"Variant 1";"6257"
"7661";"no_click";"Variant 1";"7661"
"378";"no_click";"Variant 1";"378"
"16794";"no_click";"Variant 1";"16794"
"27979";"no_click";"Variant 1";"27979"
"5429";"no_click";"Variant 1";"5429"
"6240";"no_click";"Variant 1";"6240"
"16924";"no_click";"Variant 1";"16924"
"67020";"no_click";"Variant 2";"67020"
"15712";"no_click";"Variant 1";"15712"
"780";"no_click";"Variant 1";"780"
"71994";"no_click";"Variant 2";"71994"
"79477";"no_click";"Variant 2";"79477"
"82931";"no_click";"Variant 2";"82931"
"67112";"no_click";"Variant 2";"67112"
"71724";"no_click";"Variant 2";"71724"
"52380";"no_click";"Variant 2";"52380"
"20444";"no_click";"Variant 1";"20444"
"9438";"no_click";"Variant 1";"9438"
"30907";"no_click";"Variant 1";"30907"
"32275";"no_click";"Variant 1";"32275"
"24895";"click";"Variant 1";"24895"
"30999";"click";"Variant 1";"30999"
"32955";"no_click";"Variant 1";"32955"
"72991";"no_click";"Variant 2";"72991"
"62697";"no_click";"Variant 2";"62697"
"14159";"no_click";"Variant 1";"14159"
"55232";"no_click";"Variant 2";"55232"
"34653";"no_click";"Variant 1";"34653"
"78722";"no_click";"Variant 2";"78722"
"4730";"no_click";"Variant 1";"4730"
"16003";"no_click";"Variant 1";"16003"
"13726";"no_click";"Variant 1";"13726"
"25123";"no_click";"Variant 1";"25123"
"56292";"click";"Variant 2";"56292"
"70385";"no_click";"Variant 2";"70385"
"72277";"no_click";"Variant 2";"72277"
"18602";"no_click";"Variant 1";"18602"
"41265";"no_click";"Variant 1";"41265"
"45388";"no_click";"Variant 2";"45388"
"84156";"no_click";"Variant 2";"84156"
"37223";"no_click";"Variant 1";"37223"
"14464";"no_click";"Variant 1";"14464"
"8473";"no_click";"Variant 1";"8473"
"14711";"no_click";"Variant 1";"14711"
"65409";"no_click";"Variant 2";"65409"
"58554";"no_click";"Variant 2";"58554"
"66292";"no_click";"Variant 2";"66292"
"51848";"no_click";"Variant 2";"51848"
"13136";"click";"Variant 1";"13136"
"10651";"no_click";"Variant 1";"10651"
"22400";"no_click";"Variant 1";"22400"
"26687";"click";"Variant 1";"26687"
"50057";"no_click";"Variant 2";"50057"
"29940";"no_click";"Variant 1";"29940"
"51258";"no_click";"Variant 2";"51258"
"8533";"no_click";"Variant 1";"8533"
"78090";"no_click";"Variant 2";"78090"
"51443";"no_click";"Variant 2";"51443"
"40485";"no_click";"Variant 1";"40485"
"24228";"no_click";"Variant 1";"24228"
"78505";"no_click";"Variant 2";"78505"
"6430";"no_click";"Variant 1";"6430"
"13685";"no_click";"Variant 1";"13685"
"23842";"no_click";"Variant 1";"23842"
"59384";"no_click";"Variant 2";"59384"
"47533";"no_click";"Variant 2";"47533"
"46856";"no_click";"Variant 2";"46856"
"9094";"click";"Variant 1";"9094"
"82022";"no_click";"Variant 2";"82022"
"54399";"no_click";"Variant 2";"54399"
"3999";"no_click";"Variant 1";"3999"
"59174";"no_click";"Variant 2";"59174"
"74480";"no_click";"Variant 2";"74480"
"80453";"no_click";"Variant 2";"80453"
"37961";"no_click";"Variant 1";"37961"
"69721";"no_click";"Variant 2";"69721"
"78547";"no_click";"Variant 2";"78547"
"29634";"no_click";"Variant 1";"29634"
"56719";"no_click";"Variant 2";"56719"
"10594";"no_click";"Variant 1";"10594"
"1610";"no_click";"Variant 1";"1610"
"67011";"no_click";"Variant 2";"67011"
"41373";"no_click";"Variant 1";"41373"
"9712";"no_click";"Variant 1";"9712"
"8823";"click";"Variant 1";"8823"
"2456";"no_click";"Variant 1";"2456"
"36801";"no_click";"Variant 1";"36801"
"40076";"no_click";"Variant 1";"40076"
"27097";"no_click";"Variant 1";"27097"
"70242";"no_click";"Variant 2";"70242"
"84157";"no_click";"Variant 2";"84157"
"28759";"no_click";"Variant 1";"28759"
"51007";"no_click";"Variant 2";"51007"
"62394";"no_click";"Variant 2";"62394"
"73232";"no_click";"Variant 2";"73232"
"5268";"no_click";"Variant 1";"5268"
"3379";"no_click";"Variant 1";"3379"
"28641";"no_click";"Variant 1";"28641"
"64361";"no_click";"Variant 2";"64361"
"33945";"no_click";"Variant 1";"33945"
"2320";"no_click";"Variant 1";"2320"
"57011";"no_click";"Variant 2";"57011"
"71574";"no_click";"Variant 2";"71574"
"53529";"no_click";"Variant 2";"53529"
"76163";"no_click";"Variant 2";"76163"
"64904";"no_click";"Variant 2";"64904"
"80150";"no_click";"Variant 2";"80150"
"58183";"no_click";"Variant 2";"58183"
"18634";"no_click";"Variant 1";"18634"
"60493";"no_click";"Variant 2";"60493"
"63544";"click";"Variant 2";"63544"
"50516";"no_click";"Variant 2";"50516"
"56993";"no_click";"Variant 2";"56993"
"970";"no_click";"Variant 1";"970"
"38225";"no_click";"Variant 1";"38225"
"45561";"no_click";"Variant 2";"45561"
"14328";"click";"Variant 1";"14328"
"51094";"no_click";"Variant 2";"51094"
"25865";"no_click";"Variant 1";"25865"
"77917";"no_click";"Variant 2";"77917"
"83140";"no_click";"Variant 2";"83140"
"2979";"no_click";"Variant 1";"2979"
"69456";"no_click";"Variant 2";"69456"
"2315";"no_click";"Variant 1";"2315"
"31190";"no_click";"Variant 1";"31190"
"69163";"no_click";"Variant 2";"69163"
"19006";"no_click";"Variant 1";"19006"
"61847";"no_click";"Variant 2";"61847"
"1221";"no_click";"Variant 1";"1221"
"3420";"no_click";"Variant 1";"3420"
"42548";"no_click";"Variant 1";"42548"
"62792";"no_click";"Variant 2";"62792"
"79485";"no_click";"Variant 2";"79485"
"53558";"no_click";"Variant 2";"53558"
"18897";"no_click";"Variant 1";"18897"
"58040";"no_click";"Variant 2";"58040"
"72533";"no_click";"Variant 2";"72533"
"7735";"no_click";"Variant 1";"7735"
"78497";"no_click";"Variant 2";"78497"
"38987";"no_click";"Variant 1";"38987"
"54021";"no_click";"Variant 2";"54021"
"12439";"no_click";"Variant 1";"12439"
"70676";"no_click";"Variant 2";"70676"
"66897";"no_click";"Variant 2";"66897"
"42854";"no_click";"Variant 1";"42854"
"56963";"no_click";"Variant 2";"56963"
"60173";"no_click";"Variant 2";"60173"
"62506";"no_click";"Variant 2";"62506"
"61161";"no_click";"Variant 2";"61161"
"38895";"no_click";"Variant 1";"38895"
"66352";"no_click";"Variant 2";"66352"
"33017";"no_click";"Variant 1";"33017"
"80038";"no_click";"Variant 2";"80038"
"18223";"no_click";"Variant 1";"18223"
"59855";"no_click";"Variant 2";"59855"
"65263";"no_click";"Variant 2";"65263"
"4822";"no_click";"Variant 1";"4822"
"27932";"no_click";"Variant 1";"27932"
"70506";"no_click";"Variant 2";"70506"
"49539";"no_click";"Variant 2";"49539"
"33396";"no_click";"Variant 1";"33396"
"8657";"no_click";"Variant 1";"8657"
"58744";"no_click";"Variant 2";"58744"
"82267";"no_click";"Variant 2";"82267"
"6154";"no_click";"Variant 1";"6154"
"63289";"no_click";"Variant 2";"63289"
"68967";"no_click";"Variant 2";"68967"
"68851";"no_click";"Variant 2";"68851"
"27796";"no_click";"Variant 1";"27796"
"48399";"no_click";"Variant 2";"48399"
"54385";"no_click";"Variant 2";"54385"
"38199";"no_click";"Variant 1";"38199"
"79459";"no_click";"Variant 2";"79459"
"660";"no_click";"Variant 1";"660"
"60994";"no_click";"Variant 2";"60994"
"4055";"no_click";"Variant 1";"4055"
"53963";"no_click";"Variant 2";"53963"
"62777";"no_click";"Variant 2";"62777"
"18521";"click";"Variant 1";"18521"
"36413";"no_click";"Variant 1";"36413"
"66159";"no_click";"Variant 2";"66159"
"56200";"no_click";"Variant 2";"56200"
"42118";"no_click";"Variant 1";"42118"
"2309";"no_click";"Variant 1";"2309"
"19062";"no_click";"Variant 1";"19062"
"76510";"no_click";"Variant 2";"76510"
"75340";"no_click";"Variant 2";"75340"
"16079";"no_click";"Variant 1";"16079"
"47014";"no_click";"Variant 2";"47014"
"24738";"no_click";"Variant 1";"24738"
"68709";"no_click";"Variant 2";"68709"
"59323";"no_click";"Variant 2";"59323"
"84107";"no_click";"Variant 2";"84107"
"28835";"no_click";"Variant 1";"28835"
"6368";"no_click";"Variant 1";"6368"
"59202";"no_click";"Variant 2";"59202"
"83878";"no_click";"Variant 2";"83878"
"68424";"no_click";"Variant 2";"68424"
"24227";"click";"Variant 1";"24227"
"43801";"no_click";"Variant 2";"43801"
"372";"no_click";"Variant 1";"372"
"8007";"click";"Variant 1";"8007"
"49936";"no_click";"Variant 2";"49936"
"24006";"click";"Variant 1";"24006"
"52790";"no_click";"Variant 2";"52790"
"48118";"no_click";"Variant 2";"48118"
"34811";"click";"Variant 1";"34811"
"78056";"no_click";"Variant 2";"78056"
"8591";"no_click";"Variant 1";"8591"
"25834";"no_click";"Variant 1";"25834"
"83541";"no_click";"Variant 2";"83541"
"10687";"no_click";"Variant 1";"10687"
"28136";"no_click";"Variant 1";"28136"
"34388";"no_click";"Variant 1";"34388"
"81136";"no_click";"Variant 2";"81136"
"30809";"no_click";"Variant 1";"30809"
"66429";"no_click";"Variant 2";"66429"
"22647";"no_click";"Variant 1";"22647"
"26932";"no_click";"Variant 1";"26932"
"11629";"no_click";"Variant 1";"11629"
"31294";"no_click";"Variant 1";"31294"
"74543";"no_click";"Variant 2";"74543"
"59364";"no_click";"Variant 2";"59364"
"4567";"no_click";"Variant 1";"4567"
"73174";"no_click";"Variant 2";"73174"
"41505";"no_click";"Variant 1";"41505"
"26993";"no_click";"Variant 1";"26993"
"18847";"no_click";"Variant 1";"18847"
"74159";"no_click";"Variant 2";"74159"
"14669";"no_click";"Variant 1";"14669"
"20730";"no_click";"Variant 1";"20730"
"23361";"no_click";"Variant 1";"23361"
"70545";"no_click";"Variant 2";"70545"
"2820";"no_click";"Variant 1";"2820"
"73169";"no_click";"Variant 2";"73169"
"46401";"no_click";"Variant 2";"46401"
"46873";"no_click";"Variant 2";"46873"
"71199";"no_click";"Variant 2";"71199"
"66138";"no_click";"Variant 2";"66138"
"68355";"no_click";"Variant 2";"68355"
"42015";"no_click";"Variant 1";"42015"
"61409";"no_click";"Variant 2";"61409"
"73173";"no_click";"Variant 2";"73173"
"65421";"no_click";"Variant 2";"65421"
"39623";"no_click";"Variant 1";"39623"
"55144";"click";"Variant 2";"55144"
"1467";"no_click";"Variant 1";"1467"
"511";"no_click";"Variant 1";"511"
"66824";"no_click";"Variant 2";"66824"
"78820";"no_click";"Variant 2";"78820"
"25910";"no_click";"Variant 1";"25910"
"79065";"no_click";"Variant 2";"79065"
"10335";"no_click";"Variant 1";"10335"
"47930";"no_click";"Variant 2";"47930"
"41215";"no_click";"Variant 1";"41215"
"44847";"no_click";"Variant 2";"44847"
"11829";"no_click";"Variant 1";"11829"
"67817";"no_click";"Variant 2";"67817"
"38487";"no_click";"Variant 1";"38487"
"80679";"no_click";"Variant 2";"80679"
"37612";"no_click";"Variant 1";"37612"
"30061";"no_click";"Variant 1";"30061"
"57527";"no_click";"Variant 2";"57527"
"8442";"no_click";"Variant 1";"8442"
"53382";"no_click";"Variant 2";"53382"
"19261";"no_click";"Variant 1";"19261"
"58344";"no_click";"Variant 2";"58344"
"61444";"no_click";"Variant 2";"61444"
"82057";"no_click";"Variant 2";"82057"
"80288";"no_click";"Variant 2";"80288"
"34030";"no_click";"Variant 1";"34030"
"29108";"no_click";"Variant 1";"29108"
"30342";"no_click";"Variant 1";"30342"
"83509";"no_click";"Variant 2";"83509"
"65693";"no_click";"Variant 2";"65693"
"69300";"no_click";"Variant 2";"69300"
"42478";"no_click";"Variant 1";"42478"
"81957";"click";"Variant 2";"81957"
"36049";"no_click";"Variant 1";"36049"
"66811";"no_click";"Variant 2";"66811"
"34034";"no_click";"Variant 1";"34034"
"65326";"no_click";"Variant 2";"65326"
"70979";"no_click";"Variant 2";"70979"
"79662";"no_click";"Variant 2";"79662"
"80137";"no_click";"Variant 2";"80137"
"63838";"no_click";"Variant 2";"63838"
"79991";"no_click";"Variant 2";"79991"
"39579";"no_click";"Variant 1";"39579"
"23305";"no_click";"Variant 1";"23305"
"5673";"no_click";"Variant 1";"5673"
"17343";"no_click";"Variant 1";"17343"
"7021";"no_click";"Variant 1";"7021"
"60010";"no_click";"Variant 2";"60010"
"20715";"no_click";"Variant 1";"20715"
"28299";"no_click";"Variant 1";"28299"
"18305";"no_click";"Variant 1";"18305"
"71958";"no_click";"Variant 2";"71958"
"31087";"no_click";"Variant 1";"31087"
"55961";"no_click";"Variant 2";"55961"
"66862";"no_click";"Variant 2";"66862"
"75907";"no_click";"Variant 2";"75907"
"25280";"no_click";"Variant 1";"25280"
"51726";"no_click";"Variant 2";"51726"
"39584";"no_click";"Variant 1";"39584"
"34282";"no_click";"Variant 1";"34282"
"53767";"no_click";"Variant 2";"53767"
"21656";"no_click";"Variant 1";"21656"
"25040";"no_click";"Variant 1";"25040"
"48033";"no_click";"Variant 2";"48033"
"2193";"no_click";"Variant 1";"2193"
"36310";"no_click";"Variant 1";"36310"
"15296";"no_click";"Variant 1";"15296"
"30280";"no_click";"Variant 1";"30280"
"44730";"no_click";"Variant 2";"44730"
"30551";"no_click";"Variant 1";"30551"
"80831";"no_click";"Variant 2";"80831"
"31569";"no_click";"Variant 1";"31569"
"72928";"click";"Variant 2";"72928"
"38919";"no_click";"Variant 1";"38919"
"68684";"no_click";"Variant 2";"68684"
"37962";"no_click";"Variant 1";"37962"
"56470";"no_click";"Variant 2";"56470"
"76353";"no_click";"Variant 2";"76353"
"53883";"no_click";"Variant 2";"53883"
"10359";"no_click";"Variant 1";"10359"
"14075";"no_click";"Variant 1";"14075"
"9729";"no_click";"Variant 1";"9729"
"2060";"no_click";"Variant 1";"2060"
"78281";"no_click";"Variant 2";"78281"
"30870";"no_click";"Variant 1";"30870"
"68019";"no_click";"Variant 2";"68019"
"81846";"no_click";"Variant 2";"81846"
"56693";"no_click";"Variant 2";"56693"
"21416";"no_click";"Variant 1";"21416"
"39405";"no_click";"Variant 1";"39405"
"42619";"no_click";"Variant 1";"42619"
"48629";"no_click";"Variant 2";"48629"
"32119";"no_click";"Variant 1";"32119"
"50697";"no_click";"Variant 2";"50697"
"28118";"no_click";"Variant 1";"28118"
"8951";"no_click";"Variant 1";"8951"
"46520";"no_click";"Variant 2";"46520"
"36098";"no_click";"Variant 1";"36098"
"69813";"no_click";"Variant 2";"69813"
"54182";"no_click";"Variant 2";"54182"
"38338";"no_click";"Variant 1";"38338"
"67385";"no_click";"Variant 2";"67385"
"26543";"no_click";"Variant 1";"26543"
"31427";"no_click";"Variant 1";"31427"
"36007";"no_click";"Variant 1";"36007"
"14638";"no_click";"Variant 1";"14638"
"56474";"no_click";"Variant 2";"56474"
"52266";"no_click";"Variant 2";"52266"
"20978";"no_click";"Variant 1";"20978"
"27870";"no_click";"Variant 1";"27870"
"66127";"no_click";"Variant 2";"66127"
"27998";"no_click";"Variant 1";"27998"
"84694";"click";"Variant 2";"84694"
"56834";"no_click";"Variant 2";"56834"
"84394";"no_click";"Variant 2";"84394"
"66816";"no_click";"Variant 2";"66816"
"39059";"no_click";"Variant 1";"39059"
"50512";"no_click";"Variant 2";"50512"
"67184";"no_click";"Variant 2";"67184"
"6821";"no_click";"Variant 1";"6821"
"26892";"no_click";"Variant 1";"26892"
"64833";"no_click";"Variant 2";"64833"
"71511";"no_click";"Variant 2";"71511"
"62952";"no_click";"Variant 2";"62952"
"35989";"no_click";"Variant 1";"35989"
"50722";"no_click";"Variant 2";"50722"
"37486";"no_click";"Variant 1";"37486"
"56621";"no_click";"Variant 2";"56621"
"29793";"no_click";"Variant 1";"29793"
"3831";"no_click";"Variant 1";"3831"
"4933";"no_click";"Variant 1";"4933"
"22863";"no_click";"Variant 1";"22863"
"23844";"no_click";"Variant 1";"23844"
"16271";"no_click";"Variant 1";"16271"
"33632";"click";"Variant 1";"33632"
"71177";"no_click";"Variant 2";"71177"
"62191";"no_click";"Variant 2";"62191"
"75406";"no_click";"Variant 2";"75406"
"30536";"no_click";"Variant 1";"30536"
"2294";"no_click";"Variant 1";"2294"
"4963";"no_click";"Variant 1";"4963"
"1100";"no_click";"Variant 1";"1100"
"48479";"no_click";"Variant 2";"48479"
"77046";"no_click";"Variant 2";"77046"
"66896";"no_click";"Variant 2";"66896"
"78940";"no_click";"Variant 2";"78940"
"11738";"no_click";"Variant 1";"11738"
"30874";"no_click";"Variant 1";"30874"
"77771";"no_click";"Variant 2";"77771"
"2133";"no_click";"Variant 1";"2133"
"44281";"no_click";"Variant 2";"44281"
"61931";"no_click";"Variant 2";"61931"
"60915";"no_click";"Variant 2";"60915"
"54171";"no_click";"Variant 2";"54171"
"51273";"no_click";"Variant 2";"51273"
"53106";"no_click";"Variant 2";"53106"
"51068";"no_click";"Variant 2";"51068"
"63785";"no_click";"Variant 2";"63785"
"62089";"no_click";"Variant 2";"62089"
"20530";"no_click";"Variant 1";"20530"
"49411";"no_click";"Variant 2";"49411"
"41033";"no_click";"Variant 1";"41033"
"27371";"no_click";"Variant 1";"27371"
"84227";"click";"Variant 2";"84227"
"71646";"no_click";"Variant 2";"71646"
"19251";"no_click";"Variant 1";"19251"
"6223";"no_click";"Variant 1";"6223"
"45973";"no_click";"Variant 2";"45973"
"70031";"no_click";"Variant 2";"70031"
"64483";"click";"Variant 2";"64483"
"41739";"no_click";"Variant 1";"41739"
"31130";"click";"Variant 1";"31130"
"18692";"no_click";"Variant 1";"18692"
"17197";"no_click";"Variant 1";"17197"
"1330";"no_click";"Variant 1";"1330"
"12061";"no_click";"Variant 1";"12061"
"14313";"no_click";"Variant 1";"14313"
"33055";"no_click";"Variant 1";"33055"
"61005";"no_click";"Variant 2";"61005"
"14549";"no_click";"Variant 1";"14549"
"66200";"no_click";"Variant 2";"66200"
"80395";"no_click";"Variant 2";"80395"
"2095";"no_click";"Variant 1";"2095"
"15540";"no_click";"Variant 1";"15540"
"36468";"no_click";"Variant 1";"36468"
"42044";"no_click";"Variant 1";"42044"
"14530";"no_click";"Variant 1";"14530"
"10164";"no_click";"Variant 1";"10164"
"84030";"no_click";"Variant 2";"84030"
"7984";"click";"Variant 1";"7984"
"20640";"no_click";"Variant 1";"20640"
"34382";"no_click";"Variant 1";"34382"
"31489";"no_click";"Variant 1";"31489"
"68526";"no_click";"Variant 2";"68526"
"75702";"no_click";"Variant 2";"75702"
"7653";"no_click";"Variant 1";"7653"
"57329";"no_click";"Variant 2";"57329"
"71475";"no_click";"Variant 2";"71475"
"32524";"no_click";"Variant 1";"32524"
"602";"no_click";"Variant 1";"602"
"11151";"no_click";"Variant 1";"11151"
"23395";"click";"Variant 1";"23395"
"50497";"no_click";"Variant 2";"50497"
"10853";"no_click";"Variant 1";"10853"
"60193";"no_click";"Variant 2";"60193"
"71683";"no_click";"Variant 2";"71683"
"76787";"no_click";"Variant 2";"76787"
"67979";"no_click";"Variant 2";"67979"
"29182";"no_click";"Variant 1";"29182"
"3030";"no_click";"Variant 1";"3030"
"3061";"no_click";"Variant 1";"3061"
"82129";"no_click";"Variant 2";"82129"
"30553";"no_click";"Variant 1";"30553"
"27640";"no_click";"Variant 1";"27640"
"67656";"no_click";"Variant 2";"67656"
"56857";"no_click";"Variant 2";"56857"
"42284";"no_click";"Variant 1";"42284"
"51734";"no_click";"Variant 2";"51734"
"46286";"no_click";"Variant 2";"46286"
"17883";"no_click";"Variant 1";"17883"
